group,n_egfp_pos,n_egfp_neg,gene,score,logfoldchange,pval,pval_adj
Muller glia,205,1602,rexo1,6.1581693,0.5808575,7.359068776916927e-10,3.3556353389527452e-09
Muller glia,205,1602,zgc:77752,6.157814,0.69210196,7.375598032201159e-10,3.362500357885792e-09
Muller glia,205,1602,parp6b,6.1576004,0.63952154,7.385532963227229e-10,3.366356912889166e-09
Muller glia,205,1602,zgc:153409,6.1573873,0.48844832,7.395480948024976e-10,3.370217875894802e-09
Muller glia,205,1602,ncalda,6.156748,0.6285631,7.425403392139516e-10,3.38317810235428e-09
Muller glia,205,1602,pik3c3,6.156037,0.6779393,7.458789068289718e-10,3.397710763076944e-09
Muller glia,205,1602,sh3glb1b,6.1557527,0.5966466,7.472184298075848e-10,3.4024539000400066e-09
Muller glia,205,1602,eftud2,6.1557527,0.58589196,7.472184298075848e-10,3.4024539000400066e-09
Muller glia,205,1602,diablob,6.155184,0.32347974,7.49904519332956e-10,3.4140035520939385e-09
Muller glia,205,1602,ank3a,6.1549706,0.7314099,7.509142292939142e-10,3.4179182587554e-09
Muller glia,205,1602,vdac1,6.1547575,0.9850209,7.519252653727953e-10,3.421837438449946e-09
Muller glia,205,1602,surf1,6.154473,1.1373096,7.532753792591036e-10,3.4272978115352872e-09
Muller glia,205,1602,si:ch73-375g18.1,6.1534777,0.6037218,7.580194254258505e-10,3.4481948459102546e-09
Muller glia,205,1602,ptpreb,6.152625,0.8450675,7.621089367328039e-10,3.4661066933184717e-09
Muller glia,205,1602,rorcb,6.1523404,0.7147884,7.634768835640451e-10,3.471636066323811e-09
Muller glia,205,1602,sdc4,6.151274,0.44885775,7.686280478628589e-10,3.4943626257264647e-09
Muller glia,205,1602,ice2,6.151061,1.7979069,7.696623412346626e-10,3.4983676012325875e-09
Muller glia,205,1602,vamp4,6.150635,0.6434337,7.717350023375225e-10,3.5070897626147215e-09
Muller glia,205,1602,slc45a4b,6.150066,0.81934243,7.745070214083437e-10,3.518985994699969e-09
Muller glia,205,1602,rnf145b,6.149924,0.41551444,7.752015422799102e-10,3.5214402198390265e-09
Muller glia,205,1602,wu:fa19b12,6.1497817,1.1722702,7.758966706260794e-10,3.5231948142899582e-09
Muller glia,205,1602,dtymk,6.1497817,1.0386474,7.758966706260794e-10,3.5231948142899582e-09
Muller glia,205,1602,BX470182.1,6.149213,0.6698546,7.786832691087341e-10,3.5351445608313536e-09
Muller glia,205,1602,r3hdm1,6.1476493,0.5598127,7.863968455397987e-10,3.5694530913846853e-09
Muller glia,205,1602,hectd3,6.147507,0.8958815,7.871017641210599e-10,3.571942022059626e-09
Muller glia,205,1602,kif5aa,6.1470094,0.55388725,7.895738361722813e-10,3.5824478768095175e-09
Muller glia,205,1602,cap1,6.146512,1.0719925,7.920534807463951e-10,3.592983904606783e-09
Muller glia,205,1602,RALGDS,6.145943,0.91248316,7.948966617060304e-10,3.605164521570511e-09
Muller glia,205,1602,tspan31,6.145517,0.53525436,7.970355778510814e-10,3.6141468172364775e-09
Muller glia,205,1602,pcdh7b,6.1452327,0.44030964,7.984646396182193e-10,3.6199073576332344e-09
Muller glia,205,1602,lifra,6.1450906,1.2626498,7.991801073950271e-10,3.622431112657014e-09
Muller glia,205,1602,osgep,6.144664,0.8092512,8.01330264678646e-10,3.6314555677620088e-09
Muller glia,205,1602,tp53bp1,6.1444507,0.87795925,8.024074582140631e-10,3.6356149640987926e-09
Muller glia,205,1602,tlcd5a,6.143953,0.6312161,8.049264053026016e-10,3.646303829262957e-09
Muller glia,205,1602,rgmd,6.1438107,1.0453322,8.056475200060799e-10,3.648121650237932e-09
Muller glia,205,1602,cep152,6.1438107,0.6656702,8.056475200060799e-10,3.648121650237932e-09
Muller glia,205,1602,elf2b,6.1435976,0.4755606,8.067303736815199e-10,3.6523000624720207e-09
Muller glia,205,1602,nfatc2ip,6.1432424,0.7972125,8.085382852634269e-10,3.6597587106576504e-09
Muller glia,205,1602,pfkfb2b,6.1431003,0.9965672,8.092625558718814e-10,3.6623103922049655e-09
Muller glia,205,1602,kdm2ab,6.1425314,0.40586305,8.121659716150561e-10,3.6747208073094557e-09
Muller glia,205,1602,mbnl2,6.1423182,0.92914015,8.13257369825518e-10,3.6789292837258663e-09
Muller glia,205,1602,fgf24,6.142247,1.1096973,8.136214870180148e-10,3.679846745309669e-09
Muller glia,205,1602,igsf21b,6.141963,1.055403,8.150795465350751e-10,3.685710544123819e-09
Muller glia,205,1602,bmpr2b,6.1416783,0.54513025,8.165401544950488e-10,3.69085209916694e-09
Muller glia,205,1602,srcap,6.1416783,0.6890526,8.165401544950488e-10,3.69085209916694e-09
Muller glia,205,1602,bbs4,6.141536,0.65364635,8.172714154958362e-10,3.6934256738721297e-09
Muller glia,205,1602,naa15b,6.141039,0.4516931,8.198358626199583e-10,3.7042811515050724e-09
Muller glia,205,1602,adarb1a,6.140968,0.81019723,8.202028523051705e-10,3.704471920340102e-09
Muller glia,205,1602,plcd4b,6.140968,0.82019913,8.202028523051705e-10,3.704471920340102e-09
Muller glia,205,1602,EPB41L2,6.140683,0.8494777,8.216724140081459e-10,3.710374659692762e-09
Muller glia,205,1602,pelp1,6.140257,0.3995087,8.238815729485592e-10,3.7188781803869175e-09
Muller glia,205,1602,rassf7a,6.140257,1.0813067,8.238815729485592e-10,3.7188781803869175e-09
Muller glia,205,1602,cep170b,6.1399727,0.71949834,8.253575628725334e-10,3.724803577015055e-09
Muller glia,205,1602,snip1,6.1398306,0.7120785,8.260965246651243e-10,3.727401110993964e-09
Muller glia,205,1602,tvp23b,6.139617,1.027838,8.272061774335604e-10,3.731669868655688e-09
Muller glia,205,1602,arntl1a,6.139475,0.7308196,8.279467534656416e-10,3.734272298697446e-09
Muller glia,205,1602,rp9,6.1390486,1.1390065,8.30172363699953e-10,3.74357029711149e-09
Muller glia,205,1602,actr1,6.1389775,0.4568948,8.305438656060825e-10,3.7445053766939845e-09
Muller glia,205,1602,si:dkey-253d23.4,6.1382666,1.0409119,8.342678140497476e-10,3.760551598877077e-09
Muller glia,205,1602,mmp14b,6.1381245,1.0377119,8.350145555567424e-10,3.7631740529269e-09
Muller glia,205,1602,tmem41aa,6.1379824,0.9507654,8.357619489603167e-10,3.765798408380744e-09
Muller glia,205,1602,ube2d3,6.1372004,0.5479283,8.398842901102204e-10,3.783625653689664e-09
Muller glia,205,1602,rarres3l,6.136916,0.49989706,8.413882346828709e-10,3.789652477358408e-09
Muller glia,205,1602,sgtb,6.13585,0.6964101,8.470514553998735e-10,3.814406800639028e-09
Muller glia,205,1602,si:dkey-253i9.4,6.135708,0.42107883,8.478093548017265e-10,3.817066274144816e-09
Muller glia,205,1602,rrp8,6.135352,0.772759,8.497069980583668e-10,3.824855119713007e-09
Muller glia,205,1602,BCR,6.135068,0.82537776,8.512280947615674e-10,3.830946246951201e-09
Muller glia,205,1602,aprt,6.134499,0.42722467,8.542782595835513e-10,3.843915174729696e-09
Muller glia,205,1602,myclb,6.134428,0.6271565,8.546602788822763e-10,3.844875752739375e-09
Muller glia,205,1602,tango2,6.134357,0.6094443,8.550424647933894e-10,3.845836701366639e-09
Muller glia,205,1602,bud13,6.134144,1.0742214,8.561900229085943e-10,3.8502391075524856e-09
Muller glia,205,1602,mpped2,6.1340017,1.0190219,8.569558960115968e-10,3.8529237003769325e-09
Muller glia,205,1602,mcm3,6.133291,1.0106127,8.607952951160257e-10,3.869423264528452e-09
Muller glia,205,1602,si:ch211-166e11.5,6.1331487,0.9239394,8.615651856330717e-10,3.872121075620029e-09
Muller glia,205,1602,si:dkey-6e2.2,6.1330776,0.8303389,8.619503826910906e-10,3.87308924174352e-09
Muller glia,205,1602,enoph1,6.1328645,1.0509886,8.631069819183552e-10,3.877522563706861e-09
Muller glia,205,1602,rad50,6.1325803,0.891228,8.646514690089392e-10,3.8829318823820734e-09
Muller glia,205,1602,xpot,6.1325803,0.26956296,8.646514690089392e-10,3.8829318823820734e-09
Muller glia,205,1602,afdna,6.1324377,0.7937911,8.654247230343657e-10,3.885639481712849e-09
Muller glia,205,1602,tnfaip2a,6.1323667,0.9257851,8.658116029173244e-10,3.886611589404353e-09
Muller glia,205,1602,spry4,6.1322956,0.88941664,8.661986514758482e-10,3.8868194012821645e-09
Muller glia,205,1602,dcps,6.1322956,0.82118005,8.661986514758482e-10,3.8868194012821645e-09
Muller glia,205,1602,tomm70a,6.1320825,0.6273867,8.673608099207627e-10,3.8912688607123616e-09
Muller glia,205,1602,atp5mea,6.1320114,0.5746853,8.677485338976589e-10,3.8922428831709185e-09
Muller glia,205,1602,tbc1d5,6.1311584,0.97559947,8.72414426791533e-10,3.912402264280567e-09
Muller glia,205,1602,tnfaip1,6.1310163,1.360295,8.731944507992419e-10,3.9135923391125944e-09
Muller glia,205,1602,vdrb,6.1310163,0.68205494,8.731944507992419e-10,3.9135923391125944e-09
Muller glia,205,1602,asxl1,6.1310163,0.47847155,8.731944507992419e-10,3.9135923391125944e-09
Muller glia,205,1602,etfdh,6.130448,1.2293,8.763213542344804e-10,3.926835406433157e-09
Muller glia,205,1602,si:ch73-212j7.3-1,6.129737,1.2593625,8.802453435748179e-10,3.943644348580582e-09
Muller glia,205,1602,guca1c,6.129595,1.031468,8.81032195247035e-10,3.946394555305441e-09
Muller glia,205,1602,znf740a,6.1295238,0.35964352,8.814258782807611e-10,3.9473829134705546e-09
Muller glia,205,1602,tnip1,6.1294527,0.88231444,8.818197328765534e-10,3.948371651837647e-09
Muller glia,205,1602,timeless,6.129026,0.51912785,8.841864673320929e-10,3.958191891531993e-09
Muller glia,205,1602,mindy3,6.1285286,0.5630095,8.869554879227146e-10,3.969808818124562e-09
Muller glia,205,1602,kdm7aa,6.128102,0.5969074,8.893356639575495e-10,3.979681149835931e-09
Muller glia,205,1602,pcdh8,6.1276045,1.2088293,8.921204096734514e-10,3.991359659909874e-09
Muller glia,205,1602,rbm42,6.1275334,0.83180594,8.925189240519054e-10,3.9923596498815915e-09
Muller glia,205,1602,ilk,6.1271067,0.6173062,8.949136587334189e-10,4.002286864670748e-09
Muller glia,205,1602,BX005073.3,6.1268935,1.1192664,8.961133747980027e-10,4.006866801110708e-09
Muller glia,205,1602,pcf11,6.126254,0.7369142,8.997219418154192e-10,4.02142567763228e-09
Muller glia,205,1602,si:ch211-81a5.8,6.126254,1.1059891,8.997219418154192e-10,4.02142567763228e-09
Muller glia,205,1602,fbxo8,6.1258984,1.0330493,9.01732820744878e-10,4.029624062615652e-09
Muller glia,205,1602,mcm3ap,6.1250453,0.45140418,9.065768297115603e-10,4.049684201333429e-09
Muller glia,205,1602,dipk1c,6.1250453,0.812074,9.065768297115603e-10,4.049684201333429e-09
Muller glia,205,1602,aldh1l1,6.123908,0.37748638,9.130750008615922e-10,4.077913076479151e-09
Muller glia,205,1602,dcaf8,6.123766,0.67055655,9.138904592332415e-10,4.080756125756105e-09
Muller glia,205,1602,ccar1,6.1229844,0.40625823,9.183881916071644e-10,4.100037145818834e-09
Muller glia,205,1602,uchl1,6.122842,0.6532386,9.192082771813368e-10,4.1028954074227815e-09
Muller glia,205,1602,sh3gl1b,6.1224866,0.8631754,9.212616168114765e-10,4.109648272256592e-09
Muller glia,205,1602,rassf8b,6.1224866,1.2665794,9.212616168114765e-10,4.109648272256592e-09
Muller glia,205,1602,smg1,6.1224866,0.38810948,9.212616168114765e-10,4.109648272256592e-09
Muller glia,205,1602,sympk,6.1217756,0.52969474,9.25381724108204e-10,4.127220581051897e-09
Muller glia,205,1602,skia,6.1217046,0.5867842,9.257947217872323e-10,4.128255470706046e-09
Muller glia,205,1602,rpl26,6.1214914,0.38726377,9.270347936259676e-10,4.132977281021927e-09
Muller glia,205,1602,znf410,6.121207,0.72168976,9.286907427928975e-10,4.139550979940284e-09
Muller glia,205,1602,gbp,6.121065,0.49114886,9.295197987701905e-10,4.142437032495479e-09
Muller glia,205,1602,pag1,6.120923,0.41660815,9.303495764912469e-10,4.145325173534143e-09
Muller glia,205,1602,rabl6b,6.119359,0.56550074,9.395249417711965e-10,4.185390059876256e-09
Muller glia,205,1602,ahr1b,6.1187906,0.4411273,9.428832686041212e-10,4.199530653390437e-09
Muller glia,205,1602,rad54l2,6.118364,0.5924644,9.454096932504885e-10,4.209961220402771e-09
Muller glia,205,1602,ngef,6.1182218,0.8772122,9.462533008707111e-10,4.2112517660482895e-09
Muller glia,205,1602,itpkca,6.1182218,0.9146332,9.462533008707111e-10,4.2112517660482895e-09
Muller glia,205,1602,si:dkey-78p8.1,6.1182218,1.0688415,9.462533008707111e-10,4.2112517660482895e-09
Muller glia,205,1602,zbtb2b,6.1181507,0.8252838,9.466753799184464e-10,4.212308453692124e-09
Muller glia,205,1602,mertka,6.1180797,0.63073367,9.470976425615087e-10,4.2133655459742e-09
Muller glia,205,1602,atp1b4,6.1177955,0.6335217,9.487885306420525e-10,4.2200648761039465e-09
Muller glia,205,1602,cox6b2,6.1177244,1.0618404,9.492117124282818e-10,4.221124131701051e-09
Muller glia,205,1602,hadhaa,6.1173687,0.7043461,9.51330383850697e-10,4.229721311008761e-09
Muller glia,205,1602,CU457778.9,6.1162314,1.0722636,9.581411685261654e-10,4.259172735305419e-09
Muller glia,205,1602,CABZ01026681.1,6.1160893,0.9736568,9.58995852714246e-10,4.2621415133391964e-09
Muller glia,205,1602,manf,6.1159472,0.7025967,9.598512803519294e-10,4.264281841999721e-09
Muller glia,205,1602,atf1,6.1159472,0.6647987,9.598512803519294e-10,4.264281841999721e-09
Muller glia,205,1602,adob,6.115023,1.0246477,9.65429725097063e-10,4.288229812819178e-09
Muller glia,205,1602,lrch3,6.114881,0.6305434,9.66290748704237e-10,4.291218775586872e-09
Muller glia,205,1602,slc8a4b,6.114668,0.8177322,9.67583688342897e-10,4.296124305598776e-09
Muller glia,205,1602,nudt2,6.1145253,1.1677374,9.684465851784103e-10,4.299118884544673e-09
Muller glia,205,1602,usp20,6.1126776,0.714834,9.797327622674724e-10,4.348374222880904e-09
Muller glia,205,1602,drosha,6.1126065,0.70644027,9.801693976099213e-10,4.349465953642314e-09
Muller glia,205,1602,CABZ01063556.1,6.1125355,0.7345837,9.806062227072198e-10,4.350558101637457e-09
Muller glia,205,1602,qrich1,6.112322,0.44828185,9.819178373309725e-10,4.355530161973842e-09
Muller glia,205,1602,ccng2,6.1121087,0.5619029,9.8323116263962e-10,4.360507875835468e-09
Muller glia,205,1602,agap1,6.1116824,0.4897915,9.858629539997806e-10,4.371329751136443e-09
Muller glia,205,1602,si:ch211-178n15.1,6.1113977,1.0116444,9.876212965143769e-10,4.378275289036626e-09
Muller glia,205,1602,rorca,6.1112556,0.5077275,9.885016141908727e-10,4.381326466783832e-09
Muller glia,205,1602,mbd3b,6.1110425,0.49115193,9.898235255482345e-10,4.3863333504918175e-09
Muller glia,205,1602,rgs8,6.1109715,1.1552844,9.902645456156876e-10,4.387435439722409e-09
Muller glia,205,1602,sult4a1,6.110403,0.93785465,9.937996108931437e-10,4.401388181577419e-09
Muller glia,205,1602,pld7,6.110403,0.75300264,9.937996108931437e-10,4.401388181577419e-09
Muller glia,205,1602,caskin1,6.1102605,0.57973295,9.946852981704578e-10,4.404455688502068e-09
Muller glia,205,1602,gsr,6.1101184,0.904223,9.95571755130977e-10,4.407525412342903e-09
Muller glia,205,1602,ppm1la,6.1100473,0.45751962,9.960152724458296e-10,4.408633374137895e-09
Muller glia,205,1602,si:dkeyp-115e12.7,6.109834,0.87073106,9.973469807059013e-10,4.4136715171374835e-09
Muller glia,205,1602,phyhipla,6.109123,1.3756589,1.0017985597306534e-09,4.432511742268308e-09
Muller glia,205,1602,shoc2,6.108981,0.49075645,1.0026911976356148e-09,4.435600987330091e-09
Muller glia,205,1602,gpcpd1,6.108199,0.80201936,1.007614586860402e-09,4.456516395898866e-09
Muller glia,205,1602,rbms1a,6.108128,1.246416,1.0080633348161825e-09,4.457636917457176e-09
Muller glia,205,1602,tcea1,6.108057,0.48866346,1.0085122776478653e-09,4.4587578662753395e-09
Muller glia,205,1602,mhc1zea,6.107915,0.84741056,1.00941074826841e-09,4.461865413727425e-09
Muller glia,205,1602,ccdc50,6.1074176,0.5662354,1.0125615461490126e-09,4.4740589874680274e-09
Muller glia,205,1602,tshz2,6.1074176,0.62418854,1.0125615461490126e-09,4.4740589874680274e-09
Muller glia,205,1602,kcmf1,6.1067066,0.44002047,1.0170793276110712e-09,4.493150794111419e-09
Muller glia,205,1602,hccsa.1,6.1062803,1.3113025,1.019799424601859e-09,4.5042951158649e-09
Muller glia,205,1602,ctsa,6.1059246,0.9983796,1.0220715896104248e-09,4.513457060352811e-09
Muller glia,205,1602,gnl1,6.1054273,0.8199953,1.0252609156435327e-09,4.5257889451578774e-09
Muller glia,205,1602,impdh2,6.1054273,0.79340297,1.0252609156435327e-09,4.5257889451578774e-09
Muller glia,205,1602,sorbs2b,6.105285,0.65112203,1.0261739326640788e-09,4.52806691022546e-09
Muller glia,205,1602,sh2b1,6.105285,0.44729283,1.0261739326640788e-09,4.52806691022546e-09
Muller glia,205,1602,chd4a,6.1050715,0.68448716,1.0275449448798534e-09,4.533239765527769e-09
Muller glia,205,1602,nsd2,6.1050005,0.49595863,1.0280023457360977e-09,4.534380803031244e-09
Muller glia,205,1602,pank2,6.1047873,0.55326253,1.0293757398312792e-09,4.5395609419622995e-09
Muller glia,205,1602,appl2,6.104503,0.66277677,1.03120971531957e-09,4.546769856123956e-09
Muller glia,205,1602,FAM53C,6.103437,0.34363335,1.0381155419453703e-09,4.576334272154538e-09
Muller glia,205,1602,map11,6.102584,0.73531675,1.0436726519473858e-09,4.599942853337657e-09
Muller glia,205,1602,glb1l,6.102442,1.1006159,1.0446016526187378e-09,4.603148058951375e-09
Muller glia,205,1602,top1,6.1021576,0.86830443,1.04646207351251e-09,4.610455635967727e-09
Muller glia,205,1602,tjp1b,6.100878,0.61582786,1.0548740252382244e-09,4.64661925811153e-09
Muller glia,205,1602,gid8b,6.1008067,0.74770117,1.0553432840786013e-09,4.647788868665083e-09
Muller glia,205,1602,si:dkeyp-72e1.7,6.1007357,1.1527022,1.0558127464577524e-09,4.64895892394146e-09
Muller glia,205,1602,arid5b,6.1005225,0.50226873,1.0572223556870782e-09,4.653369400017232e-09
Muller glia,205,1602,hephl1a,6.1005225,0.8286822,1.0572223556870782e-09,4.653369400017232e-09
Muller glia,205,1602,si:dkeyp-55f12.3,6.1004515,0.7063213,1.0576926330807544e-09,4.6545412882853486e-09
Muller glia,205,1602,sp3a,6.099314,0.8832951,1.0652448697426754e-09,4.686871979448342e-09
Muller glia,205,1602,ammecr1,6.0986743,0.40156245,1.0695160820968511e-09,4.704757111622727e-09
Muller glia,205,1602,zzz3,6.098461,0.47097516,1.0709435267875922e-09,4.710128142781057e-09
Muller glia,205,1602,atp6v1g1,6.0978928,0.803525,1.0747591336234779e-09,4.725998480214418e-09
Muller glia,205,1602,exoc6b,6.0977507,0.9289424,1.0757151044883583e-09,4.729290552841186e-09
Muller glia,205,1602,tecpr1a,6.097324,1.4569244,1.0785879942400307e-09,4.741007304932143e-09
Muller glia,205,1602,sp2,6.097182,0.7762413,1.0795472855436453e-09,4.744309810269154e-09
Muller glia,205,1602,xrn2,6.0970397,0.4920766,1.0805074087089318e-09,4.747614698551014e-09
Muller glia,205,1602,rgl1,6.0969687,0.46679997,1.080987782459033e-09,4.748810760877705e-09
Muller glia,205,1602,chic2,6.096542,0.54178065,1.0838744008374032e-09,4.7605750300931224e-09
Muller glia,205,1602,vps53,6.0963287,0.646949,1.0853205270482048e-09,4.765091836711065e-09
Muller glia,205,1602,dcun1d1,6.0963287,0.7886762,1.0853205270482048e-09,4.765091836711065e-09
Muller glia,205,1602,cstf1,6.0961866,0.61255574,1.0862856561442875e-09,4.7674941657598364e-09
Muller glia,205,1602,si:dkey-177p2.6,6.0961866,0.47373354,1.0862856561442875e-09,4.7674941657598364e-09
Muller glia,205,1602,ctnna2,6.0959024,0.5040721,1.0882184254044017e-09,4.775058076312871e-09
Muller glia,205,1602,efnb2a,6.0952625,0.6322059,1.0925794235370424e-09,4.7923503920689385e-09
Muller glia,205,1602,si:dkey-67c22.2,6.0952625,0.8255149,1.0925794235370424e-09,4.7923503920689385e-09
Muller glia,205,1602,rnf6,6.0951915,0.948941,1.093065029436857e-09,4.792637423898331e-09
Muller glia,205,1602,tll1,6.0951915,1.1269455,1.093065029436857e-09,4.792637423898331e-09
Muller glia,205,1602,fbxl17,6.0949073,1.1055195,1.0950095582768e-09,4.80024078650435e-09
Muller glia,205,1602,si:ch211-261d7.6,6.0944805,0.7849632,1.0979326770306535e-09,4.812130290317061e-09
Muller glia,205,1602,mon2,6.093699,0.6591929,1.1033115008094304e-09,4.834776271218889e-09
Muller glia,205,1602,ndufaf1,6.093201,0.70084137,1.106747756473526e-09,4.848902740240167e-09
Muller glia,205,1602,ogt.1,6.092775,0.44716316,1.1097014217235976e-09,4.8609098567166725e-09
Muller glia,205,1602,usp3,6.0924907,0.96389997,1.1116748001482837e-09,4.8686191621775386e-09
Muller glia,205,1602,fstb,6.092419,0.73793,1.1121686791115892e-09,4.869847231587847e-09
Muller glia,205,1602,znf622,6.092206,0.8217515,1.1136515999005186e-09,4.875404710905878e-09
Muller glia,205,1602,zdhhc5a,6.0914245,0.5172289,1.1191054875929334e-09,4.898341037693321e-09
Muller glia,205,1602,nedd9,6.0907845,0.5726525,1.123587120912569e-09,4.9170138095872695e-09
Muller glia,205,1602,trnau1apa,6.0905004,1.0810746,1.1255845701653466e-09,4.924810279858468e-09
Muller glia,205,1602,arl6ip1,6.0901446,0.7513459,1.1280862507512957e-09,4.934809518387212e-09
